227,6,15,0,147,34,82.02941176,0,0.529411765,0,0.470588235,0,0,0,0,0.029411765,0,0.029411765,0.088235294,0.264705882,0,0,0.058823529,0,0,0,0,0,0.088235294,0.029411765,0.058823529,0,0.264705882,0.058823529,0.029411765,0.117647059,297.2058824,0.088235294,1,0,0,1,0,0,0,1,0.00264201,0.00526575,0.592855,0.390832,0,0.6342,230,230,230,6,6,6,212,212,212,37,37,37,161,160,160,0.441176471,0.705882353,8.409705882,7.441764706,7.368235294,0,0,0,0.470588235,0.029411765,0.044852941,0.023970588,0.010823529,0.011617647,0.025617647,0.010264706,0.010617647,0.009176471,0.159147059,0.016264706,0.005411765,0.018294118,0.029088235,0.007764706,0.003294118,0.011588235,0.006558824,0.010323529,0.004823529,0.016411765,0.008970588,0.007764706,0.084147059,0.003029412,0.002764706,0,0,0.058823529,0,0,0,0,0,0.029411765,0,0
8346,477,845,4,4427,84,102.1071429,0,0,1,0,0,0,0,0,0,0,0,0.05952381,0.05952381,0,0.035714286,0.011904762,0.142857143,0.142857143,0.047619048,0.05952381,0.071428571,0.083333333,0.035714286,0.023809524,0.05952381,0.095238095,0.047619048,0.023809524,0.511904762,19596.84524,0.380952381,1,0,0,1,0,0,0,1,0.268099,0.308551,0.327231,0.389179,0.0355222,0.331111,51,46,36,1,0,0,209,65,56,221,136,134,225,145,142,0.404761905,0.69047619,5.960714286,5.746904762,5.571071429,0.035714286,0,0.035714286,0.035714286,0.05952381,0.031404762,0.025059524,0.029535714,0.037404762,0.036297619,0.011464286,0.022488095,0.022071429,0.265785714,0.020285714,0.008285714,0.022821429,0.044392857,0.02552381,0.004571429,0.01897619,0.012392857,0.007642857,0.008940476,0.024416667,0.02427381,0.011940476,0.104166667,0.00925,0.016654762,0,0.023809524,0,0,0,0,0,0,0,0.023809524,0
32845,15,4,1,4,1808,45.10951327,0,0,0,1,0.040376106,0.037057522,0.042035398,0.042035398,0.044800885,0.038716814,0.049778761,0.039823009,0.042588496,0.04369469,0.046460177,0.039269912,0.04369469,0.042588496,0.043141593,0.038163717,0.043141593,0.039823009,0.043141593,0.039269912,0.042588496,0.038716814,0.041482301,0.037610619,0.211836283,0,0.002212389,0,0,0,0,1,0,1,0,2.01E-05,4.03E-05,0.457994,0.384972,4.06E-05,0.352579,0,0,0,252,252,252,245,245,245,129,129,129,85,85,85,0.17699115,0.362831858,3.937035398,3.497112832,3.486144912,0,0,0,0.174225664,0.025995575,0.032583518,0.010981195,0.004841814,4.55E-04,0.005797013,0.002522124,0.00509292,0.003157633,0.049604535,0.013004978,0,0.011638274,0.007820243,0.005113938,0.002724558,0.006175332,7.79E-04,0.005658186,8.30E-05,0.019281527,0.004095133,0.00455365,0.064839049,5.15E-04,0.004901549,0,0,0,0,0,0,0,0,0,0.025995575,0
822,183,545,3,271,12,75.16666667,0,0.833333333,0,0.166666667,0,0.333333333,0.083333333,0.083333333,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.083333333,0,0,0.083333333,0.083333333,0.25,0.083333333,0.166666667,1,0,0,1,0,1,0,0,0.518486,0.275558,0.377941,0.384071,0.665055,0.336869,183,138,55,233,185,105,103,52,16,15,11,5,4,3,2,0.25,0.25,7.968333333,6.565,6.965,0,0,0.083333333,0,0,0.032166667,0.015166667,0.0115,0.0075,0.008583333,0.003333333,0.006083333,0.004666667,0.245916667,0.0095,0.001083333,0.014083333,0.014666667,0.006333333,0.008416667,0.008166667,0.003,0.006916667,0.004666667,0.014583333,0.009916667,0.006583333,0.065833333,0.0015,0.003166667,0,0,0,0,0,0,0,0,0,0,1
696164,1810,1345,51,13,2873,31.35955447,0,0,0,1,0.046641142,0.040375914,0.032022276,0.049425687,0.028889662,0.028889662,0.02540898,0.029933867,0.0372433,0.045596937,0.048381483,0.059867734,0.052558301,0.053950574,0.06856944,0.058823529,0.032718413,0.02540898,0.025757048,0.017403411,0.018795684,0.023320571,0.100591716,0.049425687,0.847546119,0.001392273,0.004176819,1,0,1,0,0,1,0,0,0.412693,0.315875,0.493714,0.381659,0.408569,0.412581,5,4,12,59,64,86,173,152,129,237,215,210,253,230,206,0,0,0.02576749,0.017344239,0.02117299,3.48E-04,0,0,0,0,0,0,2.61E-05,3.06E-05,0,0,0,0,5.12E-04,3.83E-06,4.18E-06,0,8.77E-05,0,0,6.27E-06,0,0,0,0,3.65E-05,0,3.38E-04,0,0,0,0,0,0,0,0,0,0,0,0,0
47153,1418,23,3,686,131,84.19847328,0.091603053,0.877862595,0,0.030534351,0.007633588,0.099236641,0.053435115,0.06870229,0.091603053,0.076335878,0.061068702,0.091603053,0.06870229,0.030534351,0.038167939,0,0.007633588,0.015267176,0.015267176,0,0,0.015267176,0.015267176,0.053435115,0.030534351,0.076335878,0.076335878,0.007633588,0.259541985,215.8625954,0.404580153,0,1,0,1,0,0,1,0,0.427469,0.208962,0.535824,0.380933,0.497525,0.488013,242,210,89,234,174,108,104,62,55,63,35,50,5,1,0,0.396946565,0.633587786,7.023206107,5.886641221,6.124503817,0.030534351,0,0.030534351,0.290076336,0.015267176,0.027832061,0.01451145,0.016114504,0.010854962,0.023549618,0.008908397,0.009007634,0.009877863,0.200709924,0.019358779,0.003122137,0.018099237,0.021061069,0.014366412,0.003229008,0.013312977,0.005480916,0.008129771,0.003206107,0.013839695,0.013412214,0.008526718,0.089358779,0.002847328,0.009908397,0,0.030534351,0,0,0,0,0,0,0,0,1
2289,634,1860,0,1365,13,79.61538462,0,1,0,0,0,0,0.076923077,0.076923077,0,0,0,0,0,0,0,0,0.307692308,0.076923077,0,0,0,0,0,0.384615385,0,0,0.076923077,0,0.076923077,39171.84615,0,1,0,0,1,0,1,0,0,0.732054,0.383586,0.595275,0.378719,0.0178494,0.666671,253,254,254,251,251,249,202,0,2,0,0,3,3,3,5,0.538461538,0.692307692,9.354615385,7.376153846,7.635384615,0,0,0.153846154,0.153846154,0.076923077,0.038307692,0.025153846,0.028384615,0.036,0.039769231,0.005230769,0.024076923,0.018384615,0.097,0.024615385,0.006,0.033,0.041384615,0.017076923,0.004769231,0.016615385,0.010307692,0.004384615,0.012153846,0.029384615,0.022307692,0.010230769,0.035923077,0.008307692,0.015846154,0,0.076923077,0,0,0,0,0,0,0,0,1
169,6,40,0,4,35,99.25714286,0.028571429,0,0,0.971428571,0,0,0.028571429,0.114285714,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.085714286,0.2,0.171428571,0,0.085714286,0.028571429,0.142857143,0,4.542857143,0,1,0,0,1,0,0,0,1,0.232164,0.24075,0.430106,0.377313,0.448667,0.357911,211,212,199,216,201,183,225,210,206,18,18,18,12,12,11,0.314285714,1.2,9.762285714,9.119714286,8.882,0,0,0,0.228571429,0,0.009857143,0.015314286,0.016028571,0.003057143,0.017228571,0.004114286,0.003285714,0.005542857,0.093028571,0.009685714,0.002171429,0.017342857,0.015371429,0.013142857,0.0034,0.011342857,0.003114286,0.0038,0.002028571,0.014171429,0.012485714,0.002914286,0.098428571,0.0014,0.004,0,0,0,0,0,0,0,0,0,0.085714286,1
105,169,263,0,24,2,135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.604502,0.369411,0,0.524107,27,27,27,82,82,82,254,254,254,227,227,227,245,245,245,0,3,15.3,19.23,16.92,0,0,0,0,0,0.152,0.038,0,0,0,0,0,0,0,0,0,0,0.015,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39946,10899,758,34,33069,1295,38.2030888,0.420849421,0.552895753,0,0.026254826,0.004633205,0.01003861,0.013899614,0.041698842,0.08957529,0.048648649,0.081081081,0.08957529,0.075675676,0.053281853,0.048648649,0.057915058,0.071042471,0.041698842,0.061003861,0.065637066,0.033976834,0.024710425,0.018532819,0.042471042,0.013127413,0.001544402,0.002316602,0.009266409,0.586872587,2394.176062,0.367567568,1,0,1,0,0,0,1,0,0.292064,0.179614,0.626935,0.368888,0.284119,0.523651,248,223,201,247,244,245,52,42,44,45,36,36,18,12,12,0.010810811,0.013899614,0.270223938,0.221204633,0.228880309,0.03011583,0.012355212,0.03011583,0.003088803,0,0.006436293,0.006525097,0.009752124,0.016992278,0.013371429,0.002194595,0.008174517,0.008380695,0.196266409,0.003772201,0.002996139,0.005997683,0.017509653,0.008196139,0.001841699,0.006633977,0.004036293,3.78E-04,0.003144402,0.008635521,0.008942857,0.003829344,0.047861004,0.003905792,0.004637066,0,0,0,0,0,0,0,0,0,0.001544402,0
3429,33,33,0,2230,1145,27.71615721,0,1,0,0,0,0.005240175,0.020960699,0.058515284,0.04279476,0.064628821,0.068122271,0.022707424,0.057641921,0.043668122,0.034061135,0.074235808,0.12489083,0.103930131,0.103056769,0.096943231,0.03580786,0.012227074,0,0,0,0,0,0.030567686,0.118777293,110.1956332,0.537991266,1,0,1,0,0,0,0,1,0.0532922,0.0599948,0.667654,0.368858,0.112806,0.597688,248,231,217,252,251,252,242,239,246,81,71,90,43,42,43,0.002620087,8.73E-04,0.080122271,0.070751092,0.069336245,0.009606987,0.002620087,0,0,0,0.002113537,0.002215721,0.003372052,0.005729258,0.004707424,7.34E-04,0.002721397,0.002756332,0.136771179,0.001173799,9.64E-04,0.001980786,0.005795633,0.00271441,5.60E-04,0.002158952,0.001320524,2.27E-05,0.001357205,0.002861135,0.003274236,0.001367686,0.032069869,0.001320524,0.001554585,0,0,0,0,0,0,0,0,0,0,0
116731,1125,424,116,12374,1575,92.6952381,0.01968254,0,0.006984127,0.973333333,0.004444444,0,0,0,0,0.038730159,0.022857143,0.059047619,0.108571429,0.08,0.067301587,0.046984127,0.057777778,0.052698413,0.07047619,0.031111111,0.011428571,0.050793651,0.067301587,0.10984127,0.073015873,0.02984127,0.013333333,0.004444444,0.393015873,47.50666667,0.240634921,1,0,0,1,0,0,1,0,0,0,0.596836,0.367495,0,0.518458,242,242,242,48,48,48,128,128,128,230,230,230,142,142,142,0.041269841,0.128253968,1.145434921,0.983803175,1.027104762,0.033015873,0.003174603,0.002539683,0.158095238,0.005714286,0.017300952,0.01440254,0.021179683,0.030948571,0.024669206,0.004914921,0.016537143,0.021178413,0.32807873,0.01040381,0.005249524,0.013206349,0.031027302,0.014833651,0.00463873,0.012956825,0.014369524,0.002623492,0.00616381,0.016699683,0.016521905,0.012853968,0.08167746,0.007354286,0.010772698,0,0.008253968,0.002539683,6.35E-04,0,0,0,0,0,0.006349206,0
10550,80,143,4,2656,437,74.83981693,0.354691076,0,0.645308924,0,0.041189931,0.016018307,0.034324943,0.059496568,0.041189931,0.066361556,0.057208238,0.070938215,0.027459954,0.020594966,0.043478261,0.04576659,0.036613272,0.009153318,0.018306636,0.041189931,0.041189931,0.066361556,0.004576659,0.038901602,0.032036613,0.107551487,0.013729977,0.066361556,0.402745995,1915.558352,0.505720824,1,0,0,1,0,0,1,0,0.687312,0.342927,0.432316,0.367286,0.0890438,0.337,233,6,105,55,57,117,4,2,3,124,59,109,241,210,239,0.276887872,0.480549199,5.466498856,4.83576659,4.930228833,0.004576659,0,0.006864989,0.254004577,0.038901602,0.022578947,0.019231121,0.025281465,0.032533181,0.030569794,0.007006865,0.017464531,0.020006865,0.36105492,0.015871854,0.006011442,0.019638444,0.035956522,0.019331808,0.004480549,0.01580778,0.010462243,0.003988558,0.010878719,0.023091533,0.020501144,0.011503432,0.108279176,0.007832952,0.012118993,0,0.016018307,0.004576659,0,0,0,0.00228833,0,0.00228833,0.011441648,0
162,9,32,0,28,43,49.44186047,0,1,0,0,0.093023256,0.186046512,0,0.023255814,0.023255814,0,0,0,0,0,0.023255814,0,0,0,0,0.11627907,0,0,0.186046512,0.279069767,0.046511628,0,0,0.023255814,0.325581395,2943.767442,0,1,0,0,1,0,0,1,0,0,0,0.562226,0.363712,0,0.446666,253,253,253,7,7,7,149,149,149,180,180,180,158,158,158,0.209302326,0.604651163,3.627209302,3.12,3.253488372,0.302325581,0,0.093023256,0.093023256,0.046511628,0.025139535,0.017372093,0.017697674,0.023581395,0.026604651,0.007046512,0.015348837,0.015697674,0.105883721,0.011651163,0.006186047,0.015534884,0.027976744,0.03044186,0.004511628,0.012627907,0.008209302,0.004,0.00627907,0.016883721,0.014627907,0.011511628,0.052348837,0.00544186,0.008209302,0,0.046511628,0,0,0,0,0,0,0,0,1
65015,84,399,6,1391,167,95.47305389,0.143712575,0,0.856287425,0,0.077844311,0.005988024,0.047904192,0.017964072,0.22754491,0.149700599,0.02994012,0.011976048,0.017964072,0,0.005988024,0,0,0.065868263,0.089820359,0.023952096,0.047904192,0.02994012,0.005988024,0.035928144,0.035928144,0.023952096,0.005988024,0.041916168,0.335329341,698.1796407,0.071856287,0,1,0,1,0,0,1,0,0.189076,0.175262,0.629434,0.36229,0.299987,0.562912,208,197,190,249,248,248,183,147,131,43,34,31,34,25,22,0.341317365,0.568862275,5.957964072,5.007245509,5.201317365,0.035928144,0,0,0.077844311,0.071856287,0.037359281,0.025371257,0.026197605,0.032071856,0.030886228,0.010832335,0.018718563,0.018772455,0.275664671,0.019419162,0.007035928,0.023670659,0.040215569,0.020808383,0.006257485,0.018712575,0.01139521,0.005832335,0.006856287,0.022365269,0.020646707,0.012041916,0.096131737,0.008311377,0.010497006,0,0.011976048,0.005988024,0,0,0,0.005988024,0.005988024,0,0.005988024,1
6202,212,282,12,4186,260,100.3076923,0,0,1,0,0.019230769,0.003846154,0,0,0,0,0,0.030769231,0.161538462,0.034615385,0.030769231,0.019230769,0.05,0.038461538,0.023076923,0.011538462,0.003846154,0.007692308,0.057692308,0.057692308,0.107692308,0.046153846,0.180769231,0.115384615,0.407692308,321.5269231,0.219230769,1,0,0,1,0,1,0,0,0.170621,0.179724,0.608536,0.361893,0.66577,0.550873,11,17,19,74,39,32,207,208,206,199,199,196,239,237,233,0.411538462,0.546153846,7.805653846,6.451884615,6.790961538,0.1,0.003846154,0.003846154,0.057692308,0.065384615,0.024076923,0.0203,0.025715385,0.028242308,0.028669231,0.009011538,0.017515385,0.017157692,0.245407692,0.019869231,0.005942308,0.0232,0.036815385,0.018965385,0.005165385,0.015719231,0.008365385,0.008742308,0.006746154,0.019492308,0.020092308,0.010692308,0.091819231,0.006553846,0.011538462,0,0.007692308,0.007692308,0,0,0,0,0,0.003846154,0.003846154,0
335,45,427,1,246,144,62.63194444,0.319444444,0.548611111,0,0.131944444,0.055555556,0,0,0,0,0,0,0,0.006944444,0,0.006944444,0,0,0.0625,0,0.006944444,0.006944444,0.069444444,0.027777778,0.055555556,0.159722222,0.270833333,0.180555556,0.090277778,0.069444444,456.7638889,0.243055556,0,1,0,1,0,0,1,0,0.258871,0.197073,0.554423,0.361635,0.193958,0.494076,189,211,192,208,219,198,254,254,253,191,168,160,21,25,34,0.354166667,0.340277778,4.384652778,3.705277778,3.747986111,0.576388889,0.055555556,0.0625,0.083333333,0.006944444,0.016444444,0.015291667,0.016027778,0.023395833,0.039423611,0.005041667,0.014715278,0.014708333,0.289006944,0.014125,0.004694444,0.018347222,0.026354167,0.014763889,0.004402778,0.013736111,0.007909722,0.005,0.006763889,0.016201389,0.0145,0.007909722,0.084569444,0.005881944,0.006833333,0,0,0.104166667,0,0,0,0,0,0,0.006944444,1
254812,14211,7553,93,24581,1961,62.23406425,0,0,1,0,0,0,0,0.003059663,0.022947476,0.030596634,0.012748598,0.007139215,0.094339623,0.022437532,0.012748598,0.023967364,0.055073942,0.071902091,0.075471698,0.066802652,0.026517083,0.001019888,0.053034166,0.029066803,0.071392147,0.044875064,0.19326874,0.081591025,0.345741968,95.41305456,0.576746558,1,0,0,1,0,0,0,1,0.309783,0.257259,0.464019,0.3566,0.463582,0.360632,253,253,253,219,220,216,168,142,132,124,110,87,8,8,7,0.004589495,0.033146354,0.124283529,0.100673126,0.103518613,0.018357981,0,0.003569607,0.217746048,0.002039776,0.01318052,0.009227945,0.01381846,0.022520653,0.017709332,0.00309536,0.011257522,0.014292198,0.242508414,0.005408465,0.003888832,0.008266191,0.022058644,0.01081489,0.002865375,0.008857726,0.00936563,6.19E-04,0.004157573,0.011589495,0.011221316,0.007788883,0.056834268,0.005292708,0.006881183,0,0.034166242,5.10E-04,0,0,0,0,0,0,0.001019888,0
157,11,46,0,15,5,51,0,1,0,0,0,0.6,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.189333,0.156642,0.477245,0.356234,0.116206,0.361506,218,230,240,239,238,238,148,145,145,41,39,42,24,25,29,0.6,1,5.18,6.112,5.326,0,0,0,0,0,0.0662,0.0294,0.0358,0,0.0306,0.0066,0.0036,0.0048,0,0.0174,0.0024,0.006,0.0036,0.005,0,0.0034,0,0.0084,0,0.0054,0.0168,0.003,0.0186,0,0,0,0.4,0,0,0,0,0,0,0,0,1
76,0,0,0,0,42,60.85714286,0,0,1,0,0,0.30952381,0.571428571,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0.023809524,0,0.023809524,1,0,0,1,0,0,0,1,0.222281,0.248316,0.285658,0.354984,0.145992,0.246833,4,3,4,110,112,113,99,113,118,251,252,252,177,180,166,0.238095238,0.69047619,5.26047619,4.982619048,4.71,0,0,0,0.166666667,0.047619048,0.028285714,0.013857143,0.00897619,2.38E-04,0.002619048,0.001309524,0.002595238,0.007285714,0.0175,0.011857143,0.001142857,0.014071429,0.016571429,0.010547619,0.004190476,0.00502381,0.005571429,0.006928571,0.00502381,0.008738095,0.009285714,0.004190476,0.029761905,6.19E-04,0,0,0,0,0,0,0,0,0,0,0,1
1012,210,207,0,7551,102,64.16666667,0,0.990196078,0,0.009803922,0,0,0,0,0,0,0,0.019607843,0,0,0.019607843,0.039215686,0.009803922,0,0.039215686,0.058823529,0.049019608,0.049019608,0.039215686,0.058823529,0.107843137,0.215686275,0.254901961,0.039215686,0.18627451,47.06862745,0.343137255,0,1,0,1,0,0,1,0,0.182835,0.18679,0.611712,0.354292,0.31665,0.471725,22,27,37,69,71,69,106,98,90,237,224,221,253,254,254,0.333333333,0.774509804,6.372843137,6.053039216,5.745490196,0.049019608,0.009803922,0.019607843,0.176470588,0.009803922,0.036441176,0.018931373,0.027343137,0.019656863,0.024147059,0.004107843,0.012147059,0.012823529,0.085127451,0.015666667,0.003647059,0.020245098,0.025490196,0.014186275,0.004911765,0.012686275,0.007539216,0.006813725,0.006862745,0.016921569,0.015196078,0.008519608,0.053607843,0.005068627,0.006970588,0,0.058823529,0,0,0,0,0,0,0,0.009803922,1
